booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,,amount,discount,date_of_booking
1521,21854,Stayed,2022-02-04,2022-02-05,1,523,,1689,0,2022-02-02
1731,37171,Stayed,2022-02-03,2022-02-04,1,919,,1689,358,2022-02-02
1115,43620,Stayed,2022-02-13,2022-02-15,1,597,,5717,1451,2022-02-02
1254,45602,Stayed,2022-02-02,2022-02-03,1,229,,3834,811,2022-02-02
1041,46097,Stayed,2022-02-03,2022-02-05,1,194,,5132,1302,2022-02-02
1870,56694,Stayed,2022-02-03,2022-02-04,1,636,,3444,728,2022-02-02
1016,66762,Cancelled,2022-02-11,2022-02-12,1,109,,3639,770,2022-02-02
1689,68193,Cancelled,2022-02-17,2022-02-21,1,704,,8705,1841,2022-02-02
1617,68265,Cancelled,2022-02-04,2022-02-05,1,77,,2443,620,2022-02-02
1535,72883,Stayed,2022-02-02,2022-02-03,1,848,,2534,536,2022-02-02
1751,78706,Stayed,2022-02-02,2022-02-03,1,750,,1949,413,2022-02-02
1514,92417,Stayed,2022-02-03,2022-02-04,1,955,,2079,440,2022-02-02
1078,99071,Stayed,2022-02-09,2022-02-11,1,295,,5652,1196,2022-02-02
1108,117378,Stayed,2022-02-13,2022-02-14,1,248,,2274,481,2022-02-02
1688,122969,Stayed,2022-02-14,2022-02-15,1,704,,2144,453,2022-02-02
1296,132914,Stayed,2022-02-02,2022-02-05,1,205,,8966,1972,2022-02-02
1135,133399,Stayed,2022-05-03,2022-05-07,1,975,,8835,0,2022-02-02
1904,158527,Stayed,2022-02-10,2022-02-11,1,646,,3968,839,2022-02-02
1905,158527,Stayed,2022-02-10,2022-02-11,1,646,,3968,839,2022-02-02
1825,162727,Stayed,2022-02-13,2022-02-14,1,574,,3184,673,2022-02-02
1845,162727,Cancelled,2022-02-14,2022-02-15,1,203,,3119,660,2022-02-02
1211,162892,Stayed,2022-02-02,2022-02-03,1,315,,3416,723,2022-02-02
1793,166300,Stayed,2022-02-04,2022-02-05,1,501,,4939,1045,2022-02-02
1186,166884,Cancelled,2022-02-04,2022-02-05,1,842,,2648,583,2022-02-02
1578,170646,Stayed,2022-02-15,2022-02-17,1,241,,3897,857,2022-02-02
1579,170646,Stayed,2022-02-13,2022-02-14,1,241,,1949,429,2022-02-02
1815,173334,Stayed,2022-02-02,2022-02-03,1,59,,2079,440,2022-02-02
1423,179876,Cancelled,2022-02-04,2022-02-05,1,3,,3054,646,2022-02-02
1386,182602,Stayed,2022-02-02,2022-02-04,1,378,,8034,1768,2022-02-02
1036,187153,Stayed,2022-02-03,2022-02-05,1,232,,5962,1514,2022-02-02
1696,191118,Cancelled,2022-02-03,2022-02-04,1,626,,1754,371,2022-02-02
1295,191653,Stayed,2022-02-11,2022-02-12,1,205,,3379,858,2022-02-02
1038,192119,Stayed,2022-02-04,2022-02-05,1,195,,1819,385,2022-02-02
1392,193175,Stayed,2022-02-02,2022-02-04,1,74,,5132,1086,2022-02-02
1236,199593,Stayed,2022-02-02,2022-02-03,1,266,,4094,866,2022-02-02
1148,22852,Cancelled,2022-02-03,2022-02-04,1,874,,2534,558,2022-02-03
1031,24582,Stayed,2022-02-04,2022-02-06,1,88,,4966,1051,2022-02-03
1750,25734,Cancelled,2022-02-04,2022-02-05,1,750,,2989,633,2022-02-03
1484,30453,Stayed,2022-02-09,2022-02-12,1,207,,4805,1220,2022-02-03
1100,31412,Stayed,2022-02-03,2022-02-04,1,86,,2029,429,2022-02-03
1644,45089,Cancelled,2022-02-12,2022-02-13,1,417,,1732,366,2022-02-03
1868,45602,Cancelled,2022-02-03,2022-02-04,1,677,,2144,453,2022-02-03
1580,46095,Stayed,2022-02-05,2022-02-17,1,310,,29375,6214,2022-02-03
1194,46434,Stayed,2022-02-04,2022-02-06,1,299,,7602,1929,2022-02-03
1046,46444,Cancelled,2022-03-04,2022-03-08,1,486,,11435,2516,2022-02-03
1529,47054,Stayed,2022-02-03,2022-02-04,1,399,,2209,468,2022-02-03
1703,52447,Cancelled,2022-02-15,2022-02-16,1,628,,2136,470,2022-02-03
1154,52617,Stayed,2022-02-03,2022-02-05,1,554,,5327,1128,2022-02-03
1367,55384,Cancelled,2022-03-07,2022-03-09,1,62,,6367,1400,2022-02-03
1060,59986,Stayed,2022-02-03,2022-02-04,1,383,,3054,646,2022-02-03
1412,63082,Stayed,2022-02-03,2022-02-04,1,21,,2274,481,2022-02-03
1814,68922,Stayed,2022-02-04,2022-02-05,1,59,,2079,440,2022-02-03
1080,77745,Cancelled,2022-03-11,2022-03-14,1,86,,7773,1645,2022-02-03
1442,88424,No Show,2022-02-03,2022-02-04,1,305,,2014,426,2022-02-03
1246,91632,Stayed,2022-02-04,2022-02-05,2,473,,4417,935,2022-02-03
1413,94377,Stayed,2022-02-03,2022-02-04,1,21,,2274,501,2022-02-03
1519,114366,No Show,2022-02-03,2022-02-04,1,523,,2209,468,2022-02-03
1849,114490,Stayed,2022-02-03,2022-02-04,1,651,,2079,440,2022-02-03
1422,116379,Stayed,2022-02-03,2022-02-04,1,3,,2274,481,2022-02-03
1573,137777,Cancelled,2022-02-03,2022-02-04,1,447,,1689,358,2022-02-03
1381,145528,Cancelled,2022-02-05,2022-02-06,1,233,,2924,618,2022-02-03
1547,145744,Stayed,2022-02-03,2022-02-04,1,653,,2339,495,2022-02-03
1273,146873,No Show,2022-02-03,2022-02-04,1,301,,3119,686,2022-02-03
1532,183381,Stayed,2022-02-04,2022-02-05,1,399,,2144,453,2022-02-03
1664,190525,Stayed,2022-02-03,2022-02-04,1,323,,2339,594,2022-02-03
1289,195179,Cancelled,2022-03-04,2022-03-06,1,45,,6367,1348,2022-02-03
1123,195339,Stayed,2022-02-03,2022-02-04,1,154,,1819,385,2022-02-03
1486,211,Stayed,2022-02-05,2022-02-06,1,207,,1754,371,2022-02-04
1553,3398,Stayed,2022-02-05,2022-02-08,1,346,,5651,1196,2022-02-04
1646,3772,Cancelled,2022-02-11,2022-02-12,1,417,,1732,366,2022-02-04
1411,5977,Stayed,2022-02-04,2022-02-05,1,21,,2989,633,2022-02-04
1616,6085,Stayed,2022-02-07,2022-02-08,1,77,,1999,424,2022-02-04
1071,14874,Stayed,2022-02-04,2022-02-06,2,432,,12735,2694,2022-02-04
1770,21716,Stayed,2022-02-15,2022-02-16,1,267,,5524,1168,2022-02-04
1274,27905,Stayed,2022-02-05,2022-02-06,1,301,,2664,563,2022-02-04
1382,38837,Cancelled,2022-02-05,2022-02-06,1,233,,2989,633,2022-02-04
1666,40195,Stayed,2022-02-04,2022-02-05,1,262,,2274,481,2022-02-04
1433,44356,Stayed,2022-02-04,2022-02-05,1,33,,2404,508,2022-02-04
1663,52262,Cancelled,2022-02-05,2022-02-06,1,323,,2274,481,2022-02-04
1196,53008,Cancelled,2022-02-05,2022-02-06,1,299,,3314,0,2022-02-04
1724,55143,Stayed,2022-02-04,2022-02-05,1,758,,3314,701,2022-02-04
1697,60211,Cancelled,2022-02-06,2022-02-07,1,666,,2469,523,2022-02-04
1208,70263,Stayed,2022-02-04,2022-02-05,1,315,,3416,723,2022-02-04
1482,76917,Stayed,2022-02-12,2022-02-13,1,207,,1754,446,2022-02-04
1523,79732,Cancelled,2022-02-05,2022-02-06,1,243,,2339,515,2022-02-04
1275,92694,Stayed,2022-02-04,2022-02-05,1,301,,2859,605,2022-02-04
1560,92694,Cancelled,2022-02-04,2022-02-05,1,176,,2729,578,2022-02-04
1164,93351,Stayed,2022-02-04,2022-02-05,1,691,,2687,569,2022-02-04
1876,94861,Stayed,2022-02-04,2022-02-05,1,620,,2599,572,2022-02-04
1195,119565,Stayed,2022-02-05,2022-02-06,1,299,,3314,701,2022-02-04
1280,122111,Cancelled,2022-02-11,2022-02-12,2,421,,5197,1100,2022-02-04
1153,124084,Cancelled,2022-02-04,2022-02-05,1,408,,2989,759,2022-02-04
1840,129376,Stayed,2022-02-05,2022-02-06,1,162,,2852,627,2022-02-04
1503,134836,Cancelled,2022-02-08,2022-02-09,1,16,,2729,578,2022-02-04
1247,135886,Stayed,2022-02-04,2022-02-05,1,473,,2209,486,2022-02-04
1309,136094,Stayed,2022-02-06,2022-02-07,1,716,,4094,1040,2022-02-04
1310,136094,Cancelled,2022-02-06,2022-02-07,1,716,,4094,1040,2022-02-04
1546,139275,Stayed,2022-02-04,2022-02-05,1,653,,2534,536,2022-02-04
1811,141064,Cancelled,2022-02-08,2022-02-09,1,59,,1949,413,2022-02-04
1233,146846,Cancelled,2022-02-04,2022-02-05,1,883,,4843,1230,2022-02-04
1884,162560,Cancelled,2022-02-10,2022-02-12,1,614,,8057,2045,2022-02-04
1898,162560,Cancelled,2022-02-10,2022-02-12,1,411,,8642,2193,2022-02-04
1245,168985,Cancelled,2022-02-05,2022-02-06,1,473,,2209,486,2022-02-04
1534,171784,Stayed,2022-02-04,2022-02-05,1,848,,3054,646,2022-02-04
1701,178207,Cancelled,2022-02-04,2022-02-05,1,628,,2405,509,2022-02-04
1755,182807,No Show,2022-02-04,2022-02-05,1,235,,2990,759,2022-02-04
1369,195179,Stayed,2022-02-04,2022-02-06,1,62,,4677,990,2022-02-04
1129,196554,Stayed,2022-02-05,2022-02-06,1,894,,2859,629,2022-02-04
1653,3145,Stayed,2022-02-05,2022-02-06,1,365,,1884,0,2022-02-05
1869,4675,Stayed,2022-02-05,2022-02-06,1,601,,2274,481,2022-02-05
1654,8066,Cancelled,2022-02-05,2022-02-06,1,365,,1884,0,2022-02-05
1913,8680,Cancelled,2022-02-06,2022-02-09,1,648,,6934,1526,2022-02-05
1346,19309,Cancelled,2022-02-06,2022-02-08,1,375,,4157,914,2022-02-05
1385,25812,Cancelled,2022-02-05,2022-02-06,1,378,,3769,798,2022-02-05
1259,43107,Cancelled,2022-02-05,2022-02-06,1,99,,5134,1086,2022-02-05
1857,45318,Stayed,2022-02-05,2022-02-06,1,44,,2794,591,2022-02-05
1782,49454,No Show,2022-02-05,2022-02-06,1,800,,2582,547,2022-02-05
1017,52850,Stayed,2022-02-06,2022-02-10,1,109,,14149,2993,2022-02-05
1822,71704,Stayed,2022-02-05,2022-02-06,1,217,,2144,453,2022-02-05
1298,79346,Stayed,2022-02-05,2022-02-06,1,683,,4874,1031,2022-02-05
1391,85431,Stayed,2022-02-05,2022-02-06,1,74,,2534,536,2022-02-05
1137,86187,Stayed,2022-02-05,2022-02-06,1,756,,2469,627,2022-02-05
1709,87734,Stayed,2022-02-05,2022-02-06,1,724,,2339,495,2022-02-05
1279,122111,Stayed,2022-02-11,2022-02-13,1,421,,6172,1306,2022-02-05
1035,123102,Stayed,2022-02-05,2022-02-06,1,232,,1836,388,2022-02-05
1744,127171,Stayed,2022-03-07,2022-03-10,1,566,,24761,5238,2022-02-05
1690,128795,Stayed,2022-02-05,2022-02-06,1,704,,2079,440,2022-02-05
1249,129101,Cancelled,2022-02-06,2022-02-07,1,473,,2144,545,2022-02-05
1050,130739,Stayed,2022-02-06,2022-02-07,1,486,,2144,472,2022-02-05
1687,153931,Cancelled,2022-02-22,2022-02-23,1,704,,2079,440,2022-02-05
1681,153945,Stayed,2022-02-18,2022-02-19,6,979,,25732,5444,2022-02-05
1180,154316,Cancelled,2022-02-05,2022-02-06,1,699,,4354,921,2022-02-05
1794,166300,Stayed,2022-02-05,2022-02-06,1,501,,4939,1087,2022-02-05
1888,170174,Stayed,2022-02-06,2022-02-07,1,751,,4094,901,2022-02-05
1326,172411,No Show,2022-02-05,2022-02-06,1,147,,3639,770,2022-02-05
1327,172411,Stayed,2022-02-05,2022-02-06,1,147,,3639,770,2022-02-05
1328,172411,Cancelled,2022-02-05,2022-02-07,1,147,,7212,1526,2022-02-05
1410,175727,Stayed,2022-02-06,2022-02-07,1,21,,2144,545,2022-02-05
1380,2161,Cancelled,2022-02-07,2022-02-08,1,233,,2859,605,2022-02-06
1478,8353,Cancelled,2022-02-07,2022-02-08,1,13,,1819,385,2022-02-06
1615,13380,Cancelled,2022-02-09,2022-02-10,1,77,,1976,418,2022-02-06
1390,15573,Cancelled,2022-02-06,2022-02-07,1,74,,2404,508,2022-02-06
1812,15620,Stayed,2022-02-07,2022-02-08,1,59,,1949,413,2022-02-06
1182,16954,Stayed,2022-02-07,2022-02-10,1,627,,6513,1378,2022-02-06
1018,20855,Stayed,2022-02-06,2022-02-07,1,109,,2534,558,2022-02-06
1019,20855,Cancelled,2022-02-06,2022-02-07,1,109,,2534,536,2022-02-06
1444,42287,Stayed,2022-02-06,2022-02-07,1,37,,2144,453,2022-02-06
1732,43966,Stayed,2022-02-06,2022-02-07,1,753,,1685,356,2022-02-06
1821,44199,Stayed,2022-02-06,2022-02-07,1,217,,2274,578,2022-02-06
1765,46179,Cancelled,2022-02-27,2022-02-28,1,226,,2144,0,2022-02-06
1839,46857,Stayed,2022-02-07,2022-02-08,1,162,,3851,815,2022-02-06
1914,49194,Cancelled,2022-02-06,2022-02-07,1,648,,1872,396,2022-02-06
1368,55576,Stayed,2022-02-06,2022-02-07,1,62,,1949,413,2022-02-06
1848,55815,Stayed,2022-02-06,2022-02-07,1,651,,2469,523,2022-02-06
1789,69059,Stayed,2022-02-10,2022-02-11,2,117,,9747,2063,2022-02-06
1928,78365,Stayed,2022-02-06,2022-02-07,1,619,,2404,508,2022-02-06
1718,96803,Stayed,2022-02-08,2022-02-11,1,192,,8510,1801,2022-02-06
1513,119466,Cancelled,2022-02-07,2022-02-08,1,955,,1884,398,2022-02-06
1441,121536,Cancelled,2022-02-13,2022-02-14,1,305,,1884,398,2022-02-06
1116,129331,Stayed,2022-02-09,2022-02-12,1,597,,7960,1684,2022-02-06
1183,137492,Cancelled,2022-02-06,2022-02-07,1,635,,2079,440,2022-02-06
1710,138423,Stayed,2022-02-08,2022-02-10,1,862,,3471,735,2022-02-06
1749,145776,Cancelled,2022-02-07,2022-02-08,1,750,,2599,550,2022-02-06
1827,167227,Cancelled,2022-02-06,2022-02-07,1,574,,2404,508,2022-02-06
1760,169109,Stayed,2022-02-06,2022-02-07,1,136,,4159,880,2022-02-06
1892,169912,Stayed,2022-02-11,2022-02-12,1,663,,4586,1164,2022-02-06
1813,183032,Cancelled,2022-02-07,2022-02-08,1,59,,1949,413,2022-02-06
1511,189815,Cancelled,2022-02-11,2022-02-12,1,955,,2014,426,2022-02-06
1301,191033,Stayed,2022-02-10,2022-02-11,1,668,,3834,811,2022-02-06
1473,7592,Stayed,2022-02-08,2022-02-09,1,13,,1819,385,2022-02-07
1430,7731,Stayed,2022-02-07,2022-02-08,1,33,,2014,426,2022-02-07
1476,7970,No Show,2022-02-07,2022-02-08,1,13,,1494,316,2022-02-07
1500,8704,Stayed,2022-02-07,2022-02-08,1,440,,2469,543,2022-02-07
1150,9197,Cancelled,2022-03-03,2022-03-05,1,244,,5847,1238,2022-02-07
1597,9858,Stayed,2022-02-07,2022-02-08,1,239,,1695,359,2022-02-07
1454,12790,Stayed,2022-02-09,2022-02-11,1,449,,4116,871,2022-02-07
1915,25876,Cancelled,2022-02-08,2022-02-10,1,995,,9422,1993,2022-02-07
1920,25876,Cancelled,2022-02-08,2022-02-10,1,211,,8512,1801,2022-02-07
1074,43860,Stayed,2022-02-07,2022-02-08,1,944,,2558,541,2022-02-07
1147,47342,Stayed,2022-02-07,2022-02-10,1,106,,6755,1429,2022-02-07
1896,52680,Stayed,2022-02-07,2022-02-08,1,411,,3119,660,2022-02-07
1754,57004,Stayed,2022-02-09,2022-02-10,1,235,,3286,695,2022-02-07
1431,57335,Stayed,2022-02-07,2022-02-08,1,33,,1689,429,2022-02-07
1432,57335,Cancelled,2022-02-07,2022-02-08,1,33,,1494,380,2022-02-07
1648,68109,Stayed,2022-02-07,2022-02-08,1,417,,2025,429,2022-02-07
1650,68109,Cancelled,2022-02-07,2022-02-08,1,417,,1760,373,2022-02-07
1163,69522,Stayed,2022-02-07,2022-02-08,1,691,,1936,409,2022-02-07
1290,69807,Stayed,2022-02-07,2022-02-08,2,93,,4027,853,2022-02-07
1397,73278,Stayed,2022-02-07,2022-02-08,1,116,,1299,275,2022-02-07
1516,73902,Cancelled,2022-02-07,2022-02-08,1,515,,2664,563,2022-02-07
1087,95960,Stayed,2022-02-24,2022-02-25,1,86,,2553,540,2022-02-07
1251,109142,Stayed,2022-02-07,2022-02-08,1,73,,2794,591,2022-02-07
1847,112619,Cancelled,2022-02-10,2022-02-11,1,203,,3054,646,2022-02-07
1582,114316,Stayed,2022-02-08,2022-02-09,1,310,,2274,501,2022-02-07
1512,120625,Cancelled,2022-02-12,2022-02-13,1,955,,2339,495,2022-02-07
1477,121442,Cancelled,2022-02-07,2022-02-08,1,13,,1299,330,2022-02-07
1010,122584,Stayed,2022-02-08,2022-02-11,1,571,,12539,2652,2022-02-07
1733,133407,Stayed,2022-02-08,2022-02-10,1,687,,5717,1210,2022-02-07
1207,134266,Cancelled,2022-02-07,2022-02-08,1,315,,2773,586,2022-02-07
1257,147037,Stayed,2022-02-08,2022-02-10,1,143,,16117,3410,2022-02-07
1030,151259,Cancelled,2022-02-07,2022-02-08,1,88,,2913,739,2022-02-07
1677,155069,Stayed,2022-02-08,2022-02-09,1,808,,2274,481,2022-02-07
1678,155069,Cancelled,2022-02-08,2022-02-09,1,808,,2274,501,2022-02-07
1903,158527,Stayed,2022-02-11,2022-02-12,1,646,,5140,1088,2022-02-07
1576,167170,Stayed,2022-02-08,2022-02-10,1,578,,6367,1400,2022-02-07
1887,170174,Stayed,2022-02-07,2022-02-08,1,751,,4094,901,2022-02-07
1436,179123,Cancelled,2022-02-10,2022-02-11,1,33,,1754,371,2022-02-07
1429,184876,Cancelled,2022-02-14,2022-02-15,1,33,,2014,426,2022-02-07
1206,188854,Cancelled,2022-02-08,2022-02-09,1,315,,3189,674,2022-02-07
1152,190136,Cancelled,2022-02-17,2022-02-18,1,244,,2079,440,2022-02-07
1058,192208,Cancelled,2022-02-07,2022-02-08,1,846,,2924,618,2022-02-07
1028,193036,Stayed,2022-02-08,2022-02-13,1,88,,15087,3191,2022-02-07
1712,195965,Stayed,2022-02-07,2022-02-08,1,249,,1884,398,2022-02-07
1457,199763,Stayed,2022-02-07,2022-02-08,1,449,,2192,482,2022-02-07
1315,6114,Stayed,2022-02-08,2022-02-09,1,146,,1856,393,2022-02-08
1474,6845,Stayed,2022-02-08,2022-02-09,1,13,,1559,330,2022-02-08
1475,7970,Stayed,2022-02-08,2022-02-09,1,13,,1819,385,2022-02-08
1595,9858,Stayed,2022-02-08,2022-02-09,1,239,,1641,348,2022-02-08
1343,12114,Stayed,2022-02-11,2022-02-12,1,366,,2491,527,2022-02-08
1540,16959,Stayed,2022-02-09,2022-02-10,1,131,,2144,453,2022-02-08
1570,21219,Stayed,2022-02-08,2022-02-10,1,50,,5717,1210,2022-02-08
1858,33657,Cancelled,2022-02-08,2022-02-09,1,206,,2469,523,2022-02-08
1079,33824,No Show,2022-02-08,2022-02-09,1,295,,2534,536,2022-02-08
1185,47342,Stayed,2022-02-13,2022-02-15,1,359,,4937,1045,2022-02-08
1698,63372,Stayed,2022-02-08,2022-02-09,1,628,,1903,403,2022-02-08
1682,63731,Stayed,2022-02-09,2022-02-10,1,984,,2469,523,2022-02-08
1253,71982,Cancelled,2022-02-08,2022-02-09,1,229,,2989,633,2022-02-08
1213,74427,Cancelled,2022-02-13,2022-02-15,1,309,,5262,1157,2022-02-08
1271,74427,Cancelled,2022-02-15,2022-02-16,1,301,,2469,543,2022-02-08
1545,74860,Stayed,2022-02-08,2022-02-09,1,653,,2274,481,2022-02-08
1140,77179,Stayed,2022-02-09,2022-02-19,1,106,,29692,6281,2022-02-08
1596,85412,Stayed,2022-02-08,2022-02-09,1,239,,1888,399,2022-02-08
1323,86273,Stayed,2022-02-08,2022-02-09,1,25,,2469,543,2022-02-08
1288,96030,Stayed,2022-02-08,2022-02-10,1,308,,4612,976,2022-02-08
1437,107041,Stayed,2022-02-08,2022-02-09,1,33,,1884,398,2022-02-08
1420,110810,Stayed,2022-02-08,2022-02-09,1,3,,1884,398,2022-02-08
1056,112514,Cancelled,2022-02-16,2022-02-20,1,250,,10785,2373,2022-02-08
1843,112619,Cancelled,2022-02-09,2022-02-10,1,203,,2729,578,2022-02-08
1214,119466,Cancelled,2022-02-09,2022-02-10,1,309,,2599,550,2022-02-08
1126,129675,Stayed,2022-02-08,2022-02-09,1,84,,1884,398,2022-02-08
1281,130908,Stayed,2022-02-08,2022-02-10,1,421,,3897,825,2022-02-08
1502,134836,Cancelled,2022-02-11,2022-02-12,1,16,,3379,715,2022-02-08
1438,139383,Stayed,2022-02-08,2022-02-09,1,33,,1884,398,2022-02-08
1837,140493,No Show,2022-02-08,2022-02-09,2,162,,4368,924,2022-02-08
1645,145838,Stayed,2022-02-08,2022-02-09,1,417,,2038,431,2022-02-08
1909,160596,Stayed,2022-02-09,2022-02-10,1,813,,3054,646,2022-02-08
1402,160722,Stayed,2022-02-08,2022-02-09,1,263,,1624,343,2022-02-08
1880,162560,Stayed,2022-02-10,2022-02-12,1,594,,8822,1867,2022-02-08
1723,168301,Stayed,2022-02-09,2022-02-10,1,514,,1949,413,2022-02-08
1073,169265,Cancelled,2022-02-12,2022-02-13,1,944,,1990,438,2022-02-08
1647,182573,Cancelled,2022-02-09,2022-02-10,1,417,,1921,407,2022-02-08
1202,183032,Stayed,2022-02-11,2022-02-12,1,315,,3189,810,2022-02-08
1711,183351,Stayed,2022-02-08,2022-02-09,3,862,,5019,1104,2022-02-08
1592,184192,Cancelled,2022-02-14,2022-02-15,1,239,,2794,591,2022-02-08
1210,189735,Stayed,2022-02-11,2022-02-12,1,315,,3189,674,2022-02-08
1483,189815,Cancelled,2022-02-14,2022-02-15,1,207,,1884,398,2022-02-08
1665,191386,Stayed,2022-02-08,2022-02-11,1,655,,9551,2021,2022-02-08
1491,197333,No Show,2022-02-11,2022-02-12,1,629,,2534,536,2022-02-08
1838,197630,Cancelled,2022-02-12,2022-02-13,1,162,,2166,476,2022-02-08
1472,6845,Stayed,2022-02-09,2022-02-10,1,13,,1559,330,2022-02-09
1594,9858,Stayed,2022-02-09,2022-02-10,1,239,,1941,410,2022-02-09
1643,13605,Stayed,2022-02-09,2022-02-10,1,417,,2204,466,2022-02-09
1267,18934,Cancelled,2022-04-03,2022-04-04,1,301,,3054,672,2022-02-09
1285,19783,Stayed,2022-02-09,2022-02-10,1,331,,2794,591,2022-02-09
1408,31136,Stayed,2022-02-10,2022-02-11,1,21,,2664,563,2022-02-09
1700,41895,Cancelled,2022-02-10,2022-02-11,1,628,,2796,592,2022-02-09
1107,45386,Cancelled,2022-02-09,2022-02-10,1,161,,1977,418,2022-02-09
1494,51963,Stayed,2022-02-09,2022-02-10,1,629,,1559,330,2022-02-09
1528,59866,Stayed,2022-02-09,2022-02-10,1,399,,2014,443,2022-02-09
1679,60864,Stayed,2022-03-14,2022-03-16,1,609,,10527,2228,2022-02-09
1450,61856,Stayed,2022-02-16,2022-02-19,1,37,,7340,1615,2022-02-09
1485,61856,Cancelled,2022-02-16,2022-02-19,1,207,,5714,1257,2022-02-09
1409,63907,Stayed,2022-02-10,2022-02-11,1,21,,2664,563,2022-02-09
1875,72061,Stayed,2022-02-11,2022-02-12,1,620,,3054,646,2022-02-09
1244,79319,Cancelled,2022-02-09,2022-02-10,1,473,,2339,495,2022-02-09
1495,82195,Cancelled,2022-02-11,2022-02-12,1,629,,2534,644,2022-02-09
1492,98551,Stayed,2022-02-11,2022-02-12,1,629,,2339,495,2022-02-09
1844,106295,Stayed,2022-02-17,2022-02-18,1,203,,2924,743,2022-02-09
1283,128226,Stayed,2022-02-13,2022-02-14,1,456,,2534,536,2022-02-09
1506,134836,Cancelled,2022-02-13,2022-02-14,1,16,,2729,578,2022-02-09
1032,144909,Cancelled,2022-02-11,2022-02-12,1,755,,4289,908,2022-02-09
1455,145478,Stayed,2022-02-09,2022-02-10,1,449,,2192,482,2022-02-09
1055,153697,Stayed,2022-02-10,2022-02-11,1,812,,2209,468,2022-02-09
1033,154812,Cancelled,2022-02-09,2022-02-10,1,859,,1494,316,2022-02-09
1322,159873,Cancelled,2022-02-09,2022-02-10,1,25,,2469,627,2022-02-09
1865,184959,Cancelled,2022-02-09,2022-02-10,1,677,,2274,481,2022-02-09
1559,186767,Stayed,2022-02-09,2022-02-10,2,176,,3117,685,2022-02-09
1234,188409,Cancelled,2022-02-09,2022-02-10,1,883,,3588,759,2022-02-09
1204,189735,Stayed,2022-02-10,2022-02-11,1,315,,3822,809,2022-02-09
1728,4473,Cancelled,2022-02-11,2022-02-12,1,932,,2144,545,2022-02-10
1641,7105,Stayed,2022-02-11,2022-02-12,1,417,,2816,596,2022-02-10
1593,9858,Stayed,2022-02-10,2022-02-11,1,239,,2426,514,2022-02-10
1419,10965,Cancelled,2022-02-11,2022-02-12,1,29,,2534,536,2022-02-10
1652,10965,Cancelled,2022-02-11,2022-02-12,1,365,,2144,0,2022-02-10
1231,17980,Stayed,2022-02-11,2022-02-12,1,883,,3588,759,2022-02-10
1632,24964,Stayed,2022-02-10,2022-02-11,1,448,,2079,440,2022-02-10
1029,27876,Stayed,2022-02-10,2022-02-11,1,88,,2283,483,2022-02-10
1552,31316,Stayed,2022-02-10,2022-02-11,1,346,,2209,561,2022-02-10
1370,33021,No Show,2022-02-11,2022-02-12,1,62,,2924,618,2022-02-10
1606,33581,Stayed,2022-02-18,2022-02-19,1,77,,2729,578,2022-02-10
1224,34712,Stayed,2022-02-10,2022-02-11,1,132,,4224,893,2022-02-10
1092,37423,Stayed,2022-02-19,2022-02-23,1,86,,9012,1906,2022-02-10
1266,40981,Stayed,2022-02-10,2022-02-11,1,817,,5719,1210,2022-02-10
1669,46167,Stayed,2022-02-26,2022-02-28,1,996,,6107,1293,2022-02-10
1493,51963,Stayed,2022-02-10,2022-02-11,1,629,,1819,385,2022-02-10
1439,61311,Stayed,2022-02-13,2022-02-14,1,420,,1949,413,2022-02-10
1727,65242,Cancelled,2022-02-12,2022-02-13,1,932,,1494,316,2022-02-10
1826,71428,Stayed,2022-02-10,2022-02-13,1,574,,7925,1676,2022-02-10
1685,79434,Stayed,2022-02-11,2022-02-12,1,342,,3639,801,2022-02-10
1166,94520,Stayed,2022-02-11,2022-02-13,1,691,,4441,977,2022-02-10
1037,98294,Cancelled,2022-02-10,2022-02-11,1,195,,2404,508,2022-02-10
1230,107041,Cancelled,2022-02-12,2022-02-13,1,883,,3120,660,2022-02-10
1846,112619,Cancelled,2022-02-13,2022-02-14,1,203,,2794,591,2022-02-10
1524,128016,No Show,2022-02-11,2022-02-12,1,181,,2404,508,2022-02-10
1220,135454,Stayed,2022-02-10,2022-02-11,1,557,,2209,468,2022-02-10
1170,137492,Stayed,2022-02-10,2022-02-11,1,820,,2274,481,2022-02-10
1792,143110,Stayed,2022-02-10,2022-02-11,1,68,,4744,1003,2022-02-10
1471,145478,Stayed,2022-02-10,2022-02-11,1,13,,1754,386,2022-02-10
1307,153758,Stayed,2022-02-13,2022-02-14,1,716,,3119,660,2022-02-10
1306,165419,Cancelled,2022-02-15,2022-02-16,1,716,,3054,672,2022-02-10
1895,166795,Stayed,2022-02-10,2022-02-11,2,411,,9097,1925,2022-02-10
1722,168301,Stayed,2022-02-10,2022-02-11,1,514,,2144,453,2022-02-10
1192,172055,Stayed,2022-02-10,2022-02-11,1,299,,2794,591,2022-02-10
1557,180388,Cancelled,2022-02-15,2022-02-16,1,176,,2209,468,2022-02-10
1193,188854,Cancelled,2022-02-10,2022-02-11,1,299,,2989,633,2022-02-10
1205,188854,Cancelled,2022-02-10,2022-02-11,1,315,,3212,680,2022-02-10
1581,190372,Stayed,2022-02-10,2022-02-11,1,310,,2664,586,2022-02-10
1232,196670,No Show,2022-02-10,2022-02-11,1,883,,3120,660,2022-02-10
